#Package	Architecture	SHA256	URL	URL	...
squashfs-tools	amd64	883f4f4de16bd6a1551a7ef43cdb58f9f103fdc7f68b480bb24c60d569a463ae	https://snapshot.debian.org/archive/debian/20150805T214000Z/pool/main/s/squashfs-tools/squashfs-tools_4.2%2B20130409-2.1_amd64.deb
squashfs-tools	arm64	1d2e9e9dc8428c13e7af967f7f0984c35fd136b33e81a9216e80fdb6a8f562f1	https://snapshot.debian.org/archive/debian/20150805T214000Z/pool/main/s/squashfs-tools/squashfs-tools_4.2%2B20130409-2.1_arm64.deb
singularity-container	amd64	13e4526bd6673283cec49bad245f203e9ab7d1a357930408c1ce88a0af5445d6	https://snapshot.debian.org/archive/debian/20240407T144320Z/pool/main/s/singularity-container/singularity-container_4.1.2%2Bds1-1_amd64.deb
singularity-container	arm64	7e1aef5a965f7531f6234c760854b285e2f864f51163f1cd0d11b26854ef0dca	https://snapshot.debian.org/archive/debian/20240407T144320Z/pool/main/s/singularity-container/singularity-container_4.1.2%2Bds1-1_arm64.deb
